"Level";"Name";"Type";"Cast Time";"Range";"Components";"Duration";"Description";"Source"
"4";"Dimension Door";"4th level Conjuration";"1 action";"500 feet";"V";"Instantaneous";"You teleport yourself from your current location to any other spot within range. You arrive at exactly the spot desired. It can be a place you can see, one you can visualize, or one you can describe by stating distance and direction, such as 200 feet straight downward or upward to the northwest at a 45-degree angle, 300 feet.<br> You can bring along objects as long as their weight doesn't exceed what you can carry. You can also bring one willing creature of your size or smaller who is carrying gear up to its carrying capacity. The creature must be within 5 feet of you when you cast this spell.<br> If you would arrive in a place already occupied by an object or a creature, you and any creature traveling with you each take 4d6 force damage, and the spell fails to teleport you. ";"Wizard"
"4";"Elemental Bane";"4th level Transmutation";"1 action";"90 feet";"V, S";"Concentration, up to 1 minute";"Choose one creature you can see within range, and choose one of the following damage types - acid, cold, fire, lightning, or thunder. The target must succeed on a Constitution saving throw or be affected by the spell for its duration. The first time each turn the affected target takes damage of the chosen type, the target takes an extra 2d6 damage of that type. Moreover, the target loses any resistance to that damage type until the spell ends.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, you can target one additional creature for each slot level above 4th. The creatures must be within 30 feet of each other when you target them.";"Wizard (XGE)"
"4";"Evard's Black Tentacles";"4th level Conjuration";"1 action";"90 feet";"V, S, M";"Concentration, up to 1 minute";"(a piece of tentacle from a giant octopus or a giant squid)Squirming, ebony tentacles fill a 20-foot square on ground that you can see within range. For the duration, these tentacles turn the ground in the area into difficult terrain.<br> When a creature enters the affected area for the first time on a turn or starts its turn there, the creature must succeed on a Dexterity saving throw or take 3d6 bludgeoning damage and be restrained by the tentacles until the spell ends. A creature that starts its turn in the area and is already restrained by the tentacles takes 3d6 bludgeoning damage.<br> A creature restrained by the tentacles can use its action to make a Strength or Dexterity check (its choice) against your spell save DC. On a success, it frees itself. ";"Wizard"
"4";"Fabricate";"4th level Evocation";"10 minutes";"120 feet";"V, S";"Instantaneous";"You convert raw materials into products of the same material. For example, you can fabricate a wooden bridge from a clump of trees, a rope from a patch of hemp, and clothes from flax or wool.<br> Choose raw materials that you can see within range. You can fabricate a Large or smaller object (contained within a 10-foot cube, or eight connected 5-foot cubes), given a sufficient quantity of raw material. If you are working with metal, stone, or another mineral substance, however, the fabricated object can be no larger than Medium (contained within a single 5-foot cube). The quality of objects made by the spell is commensurate with the quality of the raw materials.<br> Creatures or magic items can't be created or transmuted by this spell. You also can't use it to create items that ordinarily require a high degree of craftsmanship, such as jewelry, weapons, glass, or armor, unless you have proficiency with the type of artisan's tools used to craft such objects. ";"Wizard"
"4";"Fire Shield";"4th level Evocation";"1 action";"Self";"V, S, M";"10 minutes";"(a bit of phosphorous or a firefly)Thin and wispy flames wreathe your body for the duration, shedding bright light in a 10-foot radius and dim light for an additional 10 feet. You can end the spell early by using an action to dismiss it.<br> The flames provide you with a warm shield or a chill shield, as you choose. The warm shield grants you resistance to cold damage, and the chill shield grants you resistance to fire damage.<br> In addition, whenever a creature within 5 feet of you hits you with a melee attack, the shield erupts with flame. The attacker takes 2d8 fire damage from a warm shield, or 2d8 cold damage from a cold shield. ";"Wizard"
"4";"Greater Invisibility";"4th level Illusion";"1 action";"Touch";"V, S";"Concentration, up to 1 minute";"You or a creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person.";"Wizard"
"4";"Hallucinatory Terrain";"4th level Illusion";"10 minutes";"300 feet";"V, S, M";"24 hours";"(a stone, a twig, and a bit of green plant)You make natural terrain in a 150-foot cube in range look, sound, and smell like some other sort of natural terrain. Thus, open fields or a road can be made to resemble a swamp, hill, crevasse, or some other difficult or impassable terrain. A pond can be made to seem like a grassy meadow, a precipice like a gentle slope, or a rock-strewn gully like a wide and smooth road. Manufactured structures, equipment, and creatures within the area aren't changed in appearance.<br> The tactile characteristics of the terrain are unchanged, so creatures entering the area are likely to see through the illusion. If the difference isn't obvious by touch, a creature carefully examining the illusion can attempt an Intelligence (Investigation) check against your spell save DC to disbelieve it. A creature who discerns the illusion for what it is, sees it as a vague image superimposed on the terrain. ";"Wizard"
"4";"Ice Storm";"4th level Evocation";"1 action";"300 feet";"V, S, M";"Instantaneous";"(a pinch of dust and a few drops of water)A hail of rock-hard ice pounds to the ground in a 20-foot-radius, 40-foot-high cylinder centered on a point within range. Each creature in the cylinder must make a Dexterity saving throw. A creature takes 2d8 bludgeoning damage and 4d6 cold damage on a failed save, or half as much damage on a successful one.<br> Hailstones turn the storm's area of effect into difficult terrain until the end of your next turn.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, the bludgeoning damage increases by 1d8 for each slot level above 4th. ";"Wizard"
"4";"Leomund's Secret Chest";"4th level Conjuration";"1 action";"Touch";"V, S, M";"Instantaneous";"(an exquisite chest, 3 feet by 2 feet by 2 feet, constructed from rare materials worth at least 5,000 gp, and a Tiny replica made from the same materials worth at least 50 gp)You hide a chest, and all its contents, on the Ethereal Plane. You must touch the chest and the miniature replica that serves as a material component for the spell. The chest can contain up to 12 cubic feet of nonliving material (3 feet by 2 feet by 2 feet).<br> While the chest remains on the Ethereal Plane, you can use an action and touch the replica to recall the chest. It appears in an unoccupied space on the ground within 5 feet of you. You can send the chest back to the Ethereal Plane by using an action and touching both the chest and the replica.<br> After 60 days, there is a cumulative 5 percent chance per day that the spell's effect ends. This effect ends if you cast this spell again, if the smaller replica chest is destroyed, or if you choose to end the spell as an action. If the spell ends and the larger chest is on the Ethereal Plane, it is irretrievably lost. ";"Wizard"
"4";"Locate Creature";"4th level Divination";"1 action";"Self";"V, S, M";"Concentration, up to 1 hour";"(a bit of fur from a bloodhound)Describe or name a creature that is familiar to you. You sense the direction to the creature's location, as long as that creature is within 1,000 feet of you. If the creature is moving, you know the direction of its movement.<br> The spell can locate a specific creature known to you, or the nearest creature of a specific kind (such as a human or a unicorn), so long as you have seen such a creature up close - within 30 feet - at least once. If the creature you described or named is in a different form, such as being under the effects of a <i>polymorph</i> spell, this spell doesn't locate the creature.<br> This spell can't locate a creature if running water at least 10 feet wide blocks a direct path between you and the creature. ";"Wizard"
"4";"Mordenkainen's Faithful Hound";"4th level Conjuration";"1 action";"30 feet";"V, S, M";"8 hours";"(a tiny silver whistle, a piece of bone, and a thread)You conjure a phantom watchdog in an unoccupied space that you can see within range, where it remains for the duration, until you dismiss it as an action, or until you move more than 100 feet away from it.<br> The hound is invisible to all creatures except you and can't be harmed. When a Small or larger creature comes within 30 feet of it without first speaking the password that you specify when you cast this spell, the hound starts barking loudly. The hound sees invisible creatures and can see into the Ethereal Plane. It ignores illusions.<br> At the start of each of your turns, the hound attempts to bite one creature within 5 feet of it that is hostile to you. The hound's attack bonus is equal to your spellcasting ability modifier + your proficiency bonus. On a hit, it deals 4d8 piercing damage. ";"Wizard"
"4";"Mordenkainen's Private Sanctum";"4th level Abjuration";"10 minutes";"120 feet";"V, S, M";"24 hours";"(a thin sheet of lead, a piece of opaque glass, a wad of cotton or cloth, and powdered chrysolite)You make an area within range magically secure. The area is a cube that can be as small as 5 feet to as large as 100 feet on each side. The spell lasts for the duration or until you use an action to dismiss it.<br> When you cast the spell, you decide what sort of security the spell provides, choosing any or all of the following properties.<br> • Sound can't pass through the barrier at the edge of the warded area.<br> • The barrier of the warded area appears dark and foggy, preventing vision (including darkvision) through it.<br> • Sensors created by divination spells can't appear inside the protected area or pass through the barrier at its perimeter.<br> • Creatures in the area can't be targeted by divination spells.<br> • Nothing can teleport into or out of the warded area.<br> • Planar travel is blocked within the warded area.<br> Casting this spell on the same spot every day for a year makes this effect permanent.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, you can increase the size of the cube by 100 feet for each slot level beyond 4th. Thus you could protect a cube that can be up to 200 feet on one side by using a spell slot of 5th level. ";"Wizard"
"4";"Otiluke's Resilient Sphere";"4th level Evocation";"1 action";"30 feet";"V, S, M";"Concentration, up to 1 minute";"(a hemispherical piece of clear crystal and a matching hemispherical piece of gum arabic)A sphere of shimmering force encloses a creature or object of Large size or smaller within range. An unwilling creature must make a Dexterity saving throw. On a failed save, the creature is enclosed for the duration.<br> Nothing, not physical objects, energy, or other spell effects, can pass through the barrier, in or out, though a creature in the sphere can breathe there. The sphere is immune to all damage, and a creature or object inside can't be damaged by attacks or effects originating from outside, nor can a creature inside the sphere damage anything outside it.<br> The sphere is weightless and just large enough to contain the creature or object inside. An enclosed creature can use its action to push against the sphere's walls and thus roll the sphere at up to half the creature's speed. Similarly, the globe can be picked up and moved by other creatures. A <i>disintegrate</i> spell targeting the globe destroys it without harming anything inside it. ";"Wizard"
"4";"Phantasmal Killer";"4th level Illusion";"1 action";"120 feet";"V, S";"Concentration, up to 1 minute";"You tap into the nightmares of a creature you can see within range and create an illusory manifestation of its deepest fears, visible only to that creature. The target must make a Wisdom saving throw. On a failed save, the target becomes frightened for the duration. At the end of each of the target's turns before the spell ends, the target must succeed on a Wisdom saving throw or take 4d10 psychic damage. On a successful save, the spell ends.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, the damage increases by 1d10 for each slot level above 4th. ";"Wizard"
"4";"Polymorph";"4th level Transmutation";"1 action";"60 feet";"V, S, M";"Concentration, up to 1 hour";"(a caterpillar cocoon)This spell transforms a creature with at least 1 hit point that you can see within range into a new form. An unwilling creature must make a Wisdom saving throw to avoid the effect. A shapechanger automatically succeeds on this saving throw.<br> The transformation lasts for the duration, or until the target drops to 0 hit points or dies. The new form can be any beast whose challenge rating is equal to or less than the target's (or the target's level, if it doesn't have a challenge rating). The target's game statistics, including mental ability scores, are replaced by the statistics of the chosen beast. It retains its alignment and personality.<br> The target assumes the hit points of its new form. When it reverts to its normal form, the creature returns to the number of hit points it had before it transformed. If it reverts as a result of dropping to 0 hit points, any excess damage carries over to its normal form. As long as the excess damage doesn't reduce the creature's normal form to 0 hit points, it isn't knocked unconscious.<br> The creature is limited in the actions it can perform by the nature of its new form, and it can't speak, cast spells, or take any other action that requires hands or speech.<br> The target's gear melds into the new form. The creature can't activate, use, wield, or otherwise benefit from any of its equipment. ";"Wizard"
"4";"Sickening Radiance";"4th level Evocation";"1 action";"120 feet";"V, S";"Concentration, up to 10 minutes";"Dim, greenish light spreads within a 30-foot-radius sphere centered on a point you choose within range. The light spreads around corners, and it lasts until the spell ends.<br> When a creature moves into the spell's area for the first time on a turn or starts its turn there, that creature must succeed on a Constitution saving throw or take 4d10 radiant damage, and it suffers one level of exhaustion and emits a dim, greenish light in a 5-foot radius. This light makes it impossible for the creature to benefit from being invisible. The light and any levels of exhaustion caused by this spell go away when the spell ends.";"Wizard (XGE)"
"4";"Stone Shape";"4th level Transmutation";"1 action";"Touch";"V, S, M";"Instantaneous";"(soft clay, which must be worked into roughly the desired shape of the stone object)You touch a stone object of Medium size or smaller or a section of stone no more than 5 feet in any dimension and form it into any shape that suits your purpose. So, for example, you could shape a large rock into a weapon, idol, or coffer, or make a small passage through a wall, as long as the wall is less than 5 feet thick. You could also shape a stone door or its frame to seal the door shut. The object you create can have up to two hinges and a latch, but finer mechanical detail isn't possible.";"Wizard"
"4";"Stoneskin";"4th level Abjuration";"1 action";"Touch";"V, S, M";"Concentration, up to 1 hour";"(diamond dust worth 100 gp, which the spell consumes)This spell turns the flesh of a willing creature you touch as hard as stone. Until the spell ends, the target has resistance to nonmagical bludgeoning, piercing, and slashing damage.";"Wizard"
"4";"Storm Sphere";"4th level Evocation";"1 action";"150 feet";"V, S";"Concentration, up to 1 minute";"A 20-foot-radius sphere of whirling air springs into existence centered on a point you choose within range. The sphere remains for the spell's duration. Each creature in the sphere when it appears or that ends its turn there must succeed on a Strength saving throw or take 2d6 bludgeoning damage. The sphere's space is difficult terrain.<br> Until the spell ends, you can use a bonus action on each ofyour turns to cause a bolt of lightning to leap from the center of the sphere toward one creature you choose within 60 feet of the center. Make a ranged spell attack. You have advantage on the attack roll if the target is in the sphere. On a hit, the target takes 4d6 lightning damage.<br> Creatures within 30 feet of the sphere have disadvantage on Wisdom (Perception) checks made to listen.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, the damage for each of its effects increases by 1d6 for each slot level above 4th.";"Wizard (XGE)"
"4";"Summon Aberration";"4th-level conjuration";"1 action";"90 feet";"V, S, M";"Concentration, up to 1 hour";"(a pickled tentacle and an eyeball in a platinum inlaid vial worth at least 400 gp)You call forth an aberrant spirit. It manifests in an unoccupied space that you can see within range. This corporeal form uses the Aberrant Spirit stat block. When you cast the spell, choose Beholderkin, Slaad, or Star Spawn. The creature resembles an aberration of that kind, which determines certain traits in its stat block. The creature disappears when it drops to 0 hit points or when the spell ends.<br>The creature is an ally to you and your companions. In combat, the creature shares your initiative count, but it takes its turn immediately after yours. It obeys your verbal commands (no action required by you). If you don't issue any, it take the Dodge action and uses its move to avoid danger.<br><b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, use the higher level wherever the spell's level appears on the stat block.";"Wizard (TCE)"
"4";"Summon Construct";"4th-level conjuration";"1 action";"90 feet";"V, S, M";"Concentration, up to 1 hour";"(an ornate stone and metal lockbox worth at least 400 gp)You call forth the spirit of a construct. It manifests in an unoccupied space that you can see within range. This corporeal form uses the Construct Spirit stat block. When you cast the spell, choose a material: Clay, Metal, or Stone. The creature resembles a golem or a modron (your choice) made of the chosen material, which determines certain traits in its stat block. The creature disappears when it drops to 0 hit points or when the spell ends.<br>The creature is an ally to you and your companions. In combat, the creature shares your initiative count, but it takes its turn immediately after yours. It obeys your verbal commands (no action required by you). If you don't issue any, it takes the Dodge action and uses its move to avoid danger.<br><b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, use the higher level wherever the spell's level appears in the stat block.";"Wizard (TCE)"
"4";"Summon Elemental";"4th-level conjuration";"1 action";"90 feet";"V, S, M";"Concentration, up to 1 hour";"(air, a pebble, ash, and water inside a crystal vial worth at least 400 gp)You call forth an elemental spirit. It manifests in an unoccupied space that you can see within range. This corporeal form uses the Elemental Spirit stat block. When you cast the spell, choose an element: Air, Earth, Fire, or Water. The creature resembles a bipedal form wreathed in the chosen element, which determines certain traits in its stat block. The creature disappears when it drops to 0 hit points or when the spell ends.<br>The creature is an ally to you and your companions. In combat, the creature shares your initiative count, but it takes its turn immediately after yours. It obeys your verbal commands (no action required by you). If you don't issue any, it takes the Dodge action and uses its move to avoid danger.<br><b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, use the higher level wherever the spell's level appears in the stat block.";"Wizard (TCE)"
"4";"Summon Greater Demon";"4th level Conjuration";"1 action";"60 feet";"V, S, M";"Concentration, up to 1 hour";"(a vial of blood from a humanoid killed within the past 24 hours)You utter foul words, summoning one demon from the chaos of the Abyss. You choose the demon's type, which must be one of challenge rating 5 or lower, such as a shadow demon or a barlgura. The demon appears in an unoccupied space you can see within range, and the demon disappears when it drops to 0 hit points or when the spell ends.<br> Roll initiative for the demon, which has its own turns. When you summon it and on each of your turns thereafter, you can issue a verbal command to it (requfring no action on your part), telling it what it must do on its next turn. If you issue no command, it spends its turn attacking any creature within reach that has attacked it.<br> At the end of each of the demon's turns, it makes a Charisma saving throw. The demon has disadvantage on this saving throw if you say its true name. On a failed save, the demon continues to obey you. On a successful save, your control of the demon ends for the rest of the duration, and the demon spends its turns pursuing and attacking the nearest non-demons to the best of its ability. If you stop concentrating on the spell before it reaches its full duration, an uncontrolled demon doesn't disappear for 1d6 rounds if it still has hit points.<br> As part of casting the spell, you can form a circle on the ground with the blood used as a material component. The circle is large enough to encompass your space. While the spell lasts, the summoned demon can't cross the circle or harm it, and it can't target anyone within it. Using the material component in this manner consumes it when the spell ends.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, the challenge rating increases by 1 for each slot level above 4th.";"Wizard (XGE)"
"4";"Vitriolic Sphere";"4th level Evocation";"1 action";"150 feet";"V, S, M";"Instantaneous";"(a drop of giant slug bile)You point at a location within range, and a glowing 1-foot ball of emerald acid streaks there and explodes in a 20-foot radius sphere. Each creature in that area must make a Dexterity saving throw. On a failed save, a creature takes 10d4 acid damage and 5d4 acid damage at the end of its next turn. On a successful save, a creature takes half the initial damage and no damage at the end of its next turn.<br> <b>At Higher Levels</b>. When you cast this spell using a spell slot of 5th level or higher, the initial damage increases by 2d4 for each slot level above 4th.";"Wizard (XGE)"
"4";"Wall of Fire";"4th level Evocation";"1 action";"120 feet";"V, S, M";"Concentration, up to 1 minute";"(a small piece of phosphorus)You create a wall of fire on a solid surface within range. You can make the wall up to 60 feet long, 20 feet high, and 1 foot think, or a ringed wall up to 20 feet in diameter, 20 feet high, and 1 foot think. The wall is opaque and lasts for the duration.<br> When the wall appears, each creature within its area must make a Dexterity saving throw. On a failed save, a creature takes 5d8 fire damage, or half as much damage on a successful save.<br> One side of the wall, selected by you when you cast this spell, deals 5d8 fire damage to each creature that ends its turn within 10 feet of that side or inside the wall. A creature takes the same damage when it enters the wall for the first time on a turn or ends its turn there. The other side of the wall deals no damage.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 5th level or higher, the damage increases by 1d8 for each slot level above 4th. ";"Wizard"
"4";"Watery Sphere";"4th level Conjuration";"1 action";"90 feet";"V, S, M";"Concentration, up to 1 minute";"(a droplet of water)You conjure up a sphere of water with a 5-foot radius on a point you can see within range. The sphere can hover but no more than 10 feet off the ground. The sphere remains for the spell's duration.<br> Any creature in the sphere's space must make a Strength saving throw. On a successful save, a creature is ejected from that space to the nearest unoccupied space of the creature's choice outside the sphere. A Huge or larger creature succeeds on the saving throw automatically, and a Large or smaller creature can choose to fail it. On a failed save, a creature is restrained by the sphere and is engulfed by the water. At the end of each of its turns, a restrained target can repeat the saving throw, ending the effect on itself on a success.<br> The sphere can restrain as many as four Medium or smaller creatures or one Large creature. If the sphere restrains a creature that causes it to exceed this capacity, a random creature that was already restrained by the sphere falls out of it and lands prone in a space within 5 feet of it.<br> As an action, you can move the sphere up to 30 feet in a straight line. If it moves over a pit, a cliff, or other drop-off, it safely descends until it is hovering 10 feel above the ground. Any creature restrained by the sphere moves with it. You can ram the sphere into creatures, forcing them to make the saving throw.<br> When the spell ends, the sphere falls to the ground and extinguishes all normal flames within 30 feet of it. Any creature restrained by the sphere is knocked prone in the space where it falls. The water then vanishes.";"Wizard (XGE)"
"4";"Divination (ritual)";"4th level Divination";"1 action";"Self";"V, S, M";"Instantaneous";"(incense and a sacrificial offering appropriate to your religion, together worth at least 25 gp, which the spell consumes)Your magic and an offering put you in contact with a god or a god's servants. You ask a single question concerning a specific goal, event, or activity to occur within 7 days. The DM offers a truthful reply. The reply might be a short phrase, a cryptic rhyme, or an omen.<br> The spell doesn't take into account any possible circumstances that might change the outcome, such as the casting of additional spells or the loss or gain of a companion.<br> If you cast this spell two or more times before finishing your next long rest, there is a cumulative 25 percent chance for each casting after the first that you get a random reading. The DM makes this roll in secret. ";"Wizard (TCE)"
"5";"Animate Objects";"5th level Transmutation";"1 action";"120 feet";"V, S";"Concentration, up to 1 minute";"Objects come to life at your command. Choose up to ten nonmagical objects within range that are not being worn or carried. Medium targets count as two objects, Large targets count as four objects, Huge targets count as eight objects. You can't animate any object larger than Huge. Each target animates and becomes a creature under your control until the spell ends or until reduced to 0 hit points.<br> As a bonus action, you can mentally command any creature you made with this spell if the creature is within 500 feet of you (if you control multiple creatures, you can command any or all of them at the same time, issuing the same command to each one). You decide what action the creature will take and where it will move during its next turn, or you can issue a general command, such as to guard a particular chamber or corridor. If you issue no commands, the creature only defends itself against hostile creatures. Once given an order, the creature continues to follow it until its task is complete.<br> An animated object is a construct with AC, hit points, attacks, Strength, and Dexterity determine by its size. Its Constitution is 10 and its Intelligence and Wisdom are 3, and its Charisma is 1. Its speed is 30 feet, if the objects lack legs or other appendages it can use for locomotion, it instead has a flying speed of 30 feet and can hover. If the object is securely attached to a surface or larger object, such as a chain bolted to a wall, its speed is 0. It has blindsight with a radius of 30 feet and is blind beyond that distance. When the animated object drops to 0 hit points, it reverts to its original object form, and any remaining damage carries over to its original object form.<br> If you command an object to attack, it can make a single melee attack against a creature within 5 feet of it. It makes a slam attack with an attack bonus and bludgeoning damage determine by its size. The DM might rule that a specific object inflicts slashing or piercing damage based on its form.<br> Animated Object Statistics<br>Size. . , HP, AC, Hit, Damage,Str,Dex<br>Tiny. . , 20, 18, +8 , 1d4 + 4. , 4 , 18<br>Small , 25, 16, +6 , 1d8 + 2. , 6 , 14<br>Med. ., 40, 13, +5 , 2d6 + 1 , 10, 12<br>Large , 50, 10, +6 , 2d10 +2,14, 10<br>Huge. , 80, 10, +8 , 2d12 +4,18 , 6<br> <b>At Higher Levels</b>: If you cast this spell using a spell slot of 6th level or higher, you can animate two additional objects for each slot level above 5th.";"Wizard"
"5";"Bigby's Hand";"5th level Evocation";"1 action";"120 feet";"V, S, M";"Concentration, up to 1 minute";"(an eggshell and a snakeskin glove)You create a Large hand of shimmering, translucent force in an unoccupied space that you can see within range. The hand lasts for the spell's duration, and it moves at your command, mimicking the movements of your own hand.<br> The hand is an object that has AC 20 and hit points equal to your hit point maximum. If it drops to 0 hit points, the spell ends. It has a Strength of 26 (+8) and a Dexterity of 10 (+0). The hand doesn't fill its space.<br> When you cast the spell and as a bonus action on your subsequent turns, you can move the hand up to 60 feet and then cause one of the following effects with it.<br> <b>Clenched Fist</b>. The hand strikes one creature or object within 5 feet of it. Make a melee spell attack for the hand using your game statistics. On a hit, the target takes 4d8 force damage.<br> <b>Forceful Hand</b>. The hand attempts to push a creature within 5 feet of it in a direction you choose. Make a check with the hand's Strength contested by the Strength (Athletics) check of the target. If the target is Medium or smaller, you have advantage on the check. If you succeed, the hand pushes the target up to 5 feet plus a number of feet equal to five times your spellcasting ability modifier. The hand moves with the target to remain within 5 feet of it.<br> <b>Grasping Hand</b>. The hand attempts to grapple a Huge or smaller creature within 5 feet of it. You use the hand's Strength score to resolve the grapple. If the target is Medium or smaller, you have advantage on the check. While the hand is grappling the target, you can use a bonus action to have the hand crush it. When you do so, the target takes bludgeoning damage equal to 2d6 + your spellcasting ability modifier.<br> <b>Interposing Hand</b>. The hand interposes itself between you and a creature you choose until you give the hand a different command. The hand moves to stay between you and the target, providing you with half cover against the target. The target can't move through the hand's space if its Strength score is less than or equal to the hand's Strength score. If its Strength score is higher than the hand's Strength score, the target can move toward you through the hand's space, but that space is difficult terrain for the target.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 6th level or higher, the damage from the clenched fist option increases by 2d8 and the damage from the grasping hand increases by 2d6 for each slot level above 5th. ";"Wizard"
"5";"Cloudkill";"5th level Conjuration";"1 action";"120 feet";"V, S";"Concentration, up to 10 minutes";"You create a 20-foot-radius sphere of poisonous, yellow-green fog centered on a point you choose within range. The fog spreads around corners. It lasts for the duration or until strong wind disperses the fog, ending the spell. Its area is heavily obscured.<br> When a creature enters the spell's area for the first time on a turn or starts its turn there, that creature must make a Constitution saving throw. The creature takes 5d8 poison damage on a failed save, or half as much damage on a successful one. Creatures are affected even if they hold their breath or don't need to breathe.<br> The fog moves 10 feet away from you at the start of each of your turns, rolling along the surface of the ground. The vapors, being heavier than air, sink to the lowest level of the land, even pouring down openings.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 6th level or higher, the damage increases by 1d8 for each slot level above 5th.";"Wizard"
"5";"Cone of Cold";"5th level Evocation";"1 action";"Self (60-foot cone)";"V, S, M";"Instantaneous";"(a small crystal or glass cone)A blast of cold air erupts from your hands. Each creature in a 60-foot cone must make a Constitution saving throw. A creature takes 8d8 cold damage on a failed save, or half as much damage on a successful one.<br> A creature killed by this spell becomes a frozen statue until it thaws.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 6th level or higher, the damage increases by 1d8 for each slot level above 5th. ";"Wizard"
"5";"Conjure Elemental";"5th level Conjuration";"1 minute";"90 feet";"V, S, M";"Concentration, up to 1 hour";"(burning incense for air, soft clay for earth, sulfur and phosphorus for fire, or water and sand for water)You call forth an elemental servant. Choose an area of air, earth, fire, or water that fills a 10-foot cube within range. An elemental of challenge rating 5 or lower appropriate to the area you chose appears in an unoccupied space within 10 feet of it. For example, a fire elemental emerges from a bonfire, and an earth elemental rises up from the ground. The elemental disappears when it drops to 0 hit points or when the spell ends.<br> The elemental is friendly to you and your companions for the duration. Roll initiative for the elemental, which has its own turns. It obeys any verbal commands that you issue to it (no action required by you). If you don't issue any commands to the elemental, it defends itself from hostile creatures but otherwise takes no actions.<br> If your concentration is broken, the elemental doesn't disappear. Instead, you lose control of the elemental, it becomes hostile toward you and your companions, and it might attack. An uncontrolled elemental can't be dismissed by you, and it disappears 1 hour after you summoned it.<br> The DM has the elemental's statistics.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 6th level or higher, the challenge rating increases by 1 for each slot level above 5th. ";"Wizard"
"5";"Contact Other Plane (ritual)";"5th level Divination";"1 minute";"Self";"V";"1 minute";"You mentally contact a demigod, the spirit of a long-dead sage, or some other mysterious entity from another plane. Contacting this extraplanar intelligence can strain or even break your mind. When you cast this spell, make a DC 15 Intelligence saving throw. On a failure, you take 6d6 psychic damage and are insane until you finish a long rest. While insane, you can't take actions, can't understand what other creatures say, can't read, and speak only in gibberish. A greater restoration spell cast on you ends this effect.<br> On a successful save, you can ask the entity up to five questions. You must ask your questions before the spell ends. The DM answers each question with one word, such as yes, no, maybe, never, irrelevant, unclear (if the entity doesn't know the answer to the question). If a one-word answer would be misleading, the DM might instead offer a short phrase as an answer. ";"Wizard"
"5";"Control Winds";"5th level Transmutation";"1 action";"300 feet";"V, S";"Concentration, up to 1 hour";"You take control of the air in a 100-foot cube that you can see within range. Choose one of the following effects when you cast the spell. The effect lasts for the spell's duration, unless you use your action on a later turn to switch to a different effect. You can also use your action to temporarily halt the effect or to restart one you've halted.<br> <b>Gusts</b>: A wind picks up within the cube, continually blowing in a horizontal direction you designate. You choose the intensity of the wind: calm, moderate, or strong. If the wind is moderate or strong, ranged weapon attacks that enter or leave the cube or pass through it have disadvantage on their attack rolls. If the wind is strong, any creature moving against the wind must spend 1 extra foot of movement for each foot moved.<br> <b>Downdraft</b>: You cause a sustained blast of strong wind to blow downward from the top of the cube. Ranged weapon attacks that pass through the cube or that are made against targets within it have disadvantage on their attack rolls . A creature must make a Strength saving throw if it flies into the cube for the first time on a turn or starts its turn there flying. On a failed save, the creature is knocked prone.<br> <b>Updraft</b>: You cause a sustained updraft within the cube, rising upward from the cube's bottom side. Creatures that end a fall within the cube take only half damage from the fall. When a creature in the cube makes a vertical jump, the creature can jump up to 10 feet higher than normal.";"Wizard (XGE)"
"5";"Creation";"5th level Illusion";"1 minute";"30 feet";"V, S, M";"Special";"(a tiny piece of matter of the same type of the item you plan to create)You pull wisps of shadow material from the Shadowfell to create a nonliving object of vegetable matter within range - soft goods, rope, wood, or something similar. You can also use this spell to create mineral objects such as stone, crystal, or metal. The object created must be no larger than a 5-foot cube, and the object must be of a form and material that you have seen before.<br> The duration depends on the object's material. If the object is composed of multiple materials, use the shortest duration.<br> <b>Duration</b>: Vegetable matter - 1 day. Stone/crystal - 12 hours. Precious metals - 1 hour. Gems - 10 minutes. Adamantine/Mithral - 1 minute.<br> Using any material created by this spell as another spell's material component causes that spell to fail.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 6th level or higher, the cube increases by 5 feet for each slot level above 5th. ";"Wizard"
